date,forecast_date,actual_anomaly_C,actual_forecast_anomaly_C,predicted_anomaly_C,predicted_temperature_C,extreme_heat_risk
2023-10-21,2023-10-22,1.0166359009925543,1.0162987856079368,0.8401234931467513,33.32619259215419,False
2023-10-22,2023-10-23,1.0162987856079368,0.8303168625310207,0.8690918098600248,33.35516090886747,False
2023-10-23,2023-10-24,0.8303168625310207,0.5723670163771715,0.6745514131852328,33.16062051219268,False
2023-10-24,2023-10-25,0.5723670163771715,0.7938769009925579,0.4416664950421021,32.927735594049544,False
2023-10-25,2023-10-26,0.7938769009925579,0.5169938240694805,0.7248065471169569,33.2108756461244,False
2023-10-26,2023-10-27,0.5169938240694805,0.45316605483871086,0.390980226561116,32.877049325568564,False
2023-10-27,2023-10-28,0.45316605483871086,0.43399674714640213,0.37931858180209943,32.86538768080955,False
2023-10-28,2023-10-29,0.43399674714640213,0.3521830163771682,0.37196809418122434,32.85803719318867,False
2023-10-29,2023-10-30,0.3521830163771682,0.28771913176179,0.2901764888547365,32.77624558786218,False
2023-10-30,2023-10-31,0.28771913176179,0.014674247146402308,0.23901165936559482,32.72508075837304,False
2023-10-31,2023-11-01,0.014674247146402308,0.7561805678205111,-0.03386216555773572,31.441768997390984,False
2023-11-01,2023-11-02,0.7561805678205111,1.0949235293589759,0.7963964243331357,32.272027587281855,False
2023-11-02,2023-11-03,1.0949235293589759,1.175442106282052,1.0032187329633953,32.47884989591211,False
2023-11-03,2023-11-04,1.175442106282052,1.474141837051281,1.0200292142048126,32.495660377153534,False
2023-11-04,2023-11-05,1.474141837051281,1.1495850293589704,1.3165512942528583,32.79218245720158,False
2023-11-05,2023-11-06,1.1495850293589704,0.6604633370512794,0.9174719935902165,32.393103156538935,False
2023-11-06,2023-11-07,0.6604633370512794,1.165327837051283,0.47028352340348356,31.945914686352204,False
2023-11-07,2023-11-08,1.165327837051283,0.18023245243589514,1.0959452356710426,32.57157639861976,False
2023-11-08,2023-11-09,0.18023245243589514,0.9584391062820536,-0.03535415845883713,31.440277004489882,False
2023-11-09,2023-11-10,0.9584391062820536,0.7884149908974329,0.9750734314446002,32.45070459439332,False
2023-11-10,2023-11-11,0.7884149908974329,1.662122875512818,0.6422258317453944,32.117856994694115,False
2023-11-11,2023-11-12,1.662122875512818,1.4295434908974336,1.5903062721639618,33.06593743511268,False
2023-11-12,2023-11-13,1.4295434908974336,0.9032461062820509,1.1729882408695742,32.648619403818294,False
2023-11-13,2023-11-14,0.9032461062820509,0.39768779858973957,0.668587563477599,32.14421872642632,False
2023-11-14,2023-11-15,0.39768779858973957,0.028905029358970324,0.24436595366198394,31.719997116610703,False
2023-11-15,2023-11-16,0.028905029358970324,-0.380427278333336,-0.04086572335801201,31.434765439590706,False
2023-11-16,2023-11-17,-0.380427278333336,-0.058276739871796934,-0.39575906310422565,31.079872099844494,False
2023-11-17,2023-11-18,-0.058276739871796934,0.6901587985897386,0.02282889536590153,31.49846005831462,False
2023-11-18,2023-11-19,0.6901587985897386,0.6061676447435893,0.7418369189552758,32.217468081903995,False
2023-11-19,2023-11-20,0.6061676447435893,0.48263956782050954,0.5049396902778279,31.980570853226546,False
2023-11-20,2023-11-21,0.48263956782050954,0.20628937551281723,0.39240486718806766,31.868036030136786,False
2023-11-21,2023-11-22,0.20628937551281723,0.4841020293589757,0.12783189557021135,31.60346305851893,False
2023-11-22,2023-11-23,0.4841020293589757,-0.666660047564104,0.4735494029008203,31.949180565849538,False
2023-11-23,2023-11-24,-0.666660047564104,-1.0517310860256437,-0.7858949207422352,30.689736242206486,False
2023-11-24,2023-11-25,-1.0517310860256437,-0.1778140091025655,-0.9597126710488133,30.515918491899907,False
2023-11-25,2023-11-26,-0.1778140091025655,-1.2584004706410248,0.03140169071929296,31.50703285366801,False
2023-11-26,2023-11-27,-1.2584004706410248,-4.475761509102565,-1.2732944970415194,30.2023366659072,False
2023-11-27,2023-11-28,-4.475761509102565,-4.9700391244871795,-4.4247317553698515,27.050899407578868,False
2023-11-28,2023-11-29,-4.9700391244871795,-2.5940476629487215,-4.301368919831247,27.17426224311747,False
2023-11-29,2023-11-30,-2.5940476629487215,-1.9361430091025653,-1.7167733639861307,29.758857798962588,False
2023-11-30,2023-12-01,-1.9361430091025653,-0.9766423408188594,-1.5014068661035564,28.263914897792226,False
2023-12-01,2023-12-02,-0.9766423408188594,0.042659043796525964,-0.6283921665156993,29.136929597380085,False
2023-12-02,2023-12-03,0.042659043796525964,1.0282573899503689,0.2471501034689998,30.012471867364784,False
2023-12-03,2023-12-04,1.0282573899503689,-0.09995337928040016,1.0755201374268548,30.84084190132264,False
2023-12-04,2023-12-05,-0.09995337928040016,-1.7040573792804032,-0.301244426740086,29.464077337155697,False
2023-12-05,2023-12-06,-1.7040573792804032,-4.159781263895784,-1.755122131174194,28.01019963272159,False
2023-12-06,2023-12-07,-4.159781263895784,-2.9770938023573237,-4.005368169759461,25.759953594136324,False
2023-12-07,2023-12-08,-2.9770938023573237,-1.606495610049631,-2.2789039370276516,27.486417826868134,False
2023-12-08,2023-12-09,-1.606495610049631,-0.4452799177419351,-1.080207829144134,28.68511393475165,False
2023-12-09,2023-12-10,-0.4452799177419351,-0.37639591774193804,-0.13801741459413142,29.627304349301653,False
2023-12-10,2023-12-11,-0.37639591774193804,0.020065736104214693,-0.29713230843548594,29.468189455460298,False
2023-12-11,2023-12-12,0.020065736104214693,-0.23398576389578096,0.10400216162918881,29.869323925524974,False
2023-12-12,2023-12-13,-0.23398576389578096,-0.48287222543424235,-0.2407659179901609,29.524555845905624,False
2023-12-13,2023-12-14,-0.48287222543424235,-0.6088529562034779,-0.4506147092395914,29.314707054656193,False
2023-12-14,2023-12-15,-0.6088529562034779,-1.0444402254342435,-0.532885906447279,29.232435857448504,False
2023-12-15,2023-12-16,-1.0444402254342435,-1.3479890331265558,-0.963592842828631,28.801728921067152,False
2023-12-16,2023-12-17,-1.3479890331265558,-1.6305529177419373,-1.1944960631681136,28.57082570072767,False
2023-12-17,2023-12-18,-1.6305529177419373,-2.2933559177419376,-1.4297294648987255,28.33559229899706,False
2023-12-18,2023-12-19,-2.2933559177419376,-2.7684074946650163,-2.0670149804956615,27.698306783400124,False
2023-12-19,2023-12-20,-2.7684074946650163,-2.188219763895784,-2.4321372478811822,27.3331845160146,False
2023-12-20,2023-12-21,-2.188219763895784,-0.5124939562034747,-1.7304602211128066,28.034861542782977,False
2023-12-21,2023-12-22,-0.5124939562034747,-0.248342879280397,-0.0925296766678815,29.672792087227904,False
2023-12-22,2023-12-23,-0.248342879280397,0.5751836976426787,-0.14975828170567151,29.61556348219011,False
2023-12-23,2023-12-24,0.5751836976426787,0.5176554284119064,0.6593708748057614,30.424692638701547,False
2023-12-24,2023-12-25,0.5176554284119064,1.2143143130272946,0.435213502785005,30.200535266680788,False
2023-12-25,2023-12-26,1.2143143130272946,1.5602021207196017,1.1756361517799963,30.94095791567578,False
2023-12-26,2023-12-27,1.5602021207196017,0.9526522361042176,1.3988636294095085,31.164185393305292,False
2023-12-27,2023-12-28,0.9526522361042176,0.4410977745657547,0.694271445520231,30.459593209416013,False
2023-12-28,2023-12-29,0.4410977745657547,0.4852854668734494,0.27995265295223776,30.04527441684802,False
2023-12-29,2023-12-30,0.4852854668734494,0.9215058130272951,0.42803826473908557,30.19336002863487,False
2023-12-30,2023-12-31,0.9215058130272951,0.6745222745657529,0.8756923231216301,30.641014087017414,False
2023-12-31,2024-01-01,0.6745222745657529,0.40980768585607663,0.5304042027272522,30.04206082456348,False
2024-01-01,2024-01-02,0.40980768585607663,0.21874753200992103,0.30258599266830355,29.814242614504533,False
2024-01-02,2024-01-03,0.21874753200992103,-0.5003802372208455,0.15536839618582904,29.66702501802206,False
2024-01-03,2024-01-04,-0.5003802372208455,-0.9024215449131532,-0.5590722016854863,28.952584420150746,False
2024-01-04,2024-01-05,-0.9024215449131532,-1.2011263910669996,-0.8365840335525858,28.675072588283644,False
2024-01-05,2024-01-06,-1.2011263910669996,-1.497884391067,-1.0690975096632167,28.442559112173015,False
2024-01-06,2024-01-07,-1.497884391067,-0.9535519295285404,-1.320147745175861,28.19150887666037,False
2024-01-07,2024-01-08,-0.9535519295285404,0.6808079935483846,-0.6914864820282576,28.820170139807974,False
2024-01-08,2024-01-09,0.6808079935483846,-1.2452949679900769,0.9102983317385944,30.421954953574826,False
2024-01-09,2024-01-10,-1.2452949679900769,-1.5889932372208477,-1.4305295638255258,28.081127058010704,False
2024-01-10,2024-01-11,-1.5889932372208477,1.2454821858560763,-1.4066883011506566,28.104968320685575,False
2024-01-11,2024-01-12,1.2454821858560763,1.8127195320099219,1.6276753101923114,31.139331932028544,False
2024-01-12,2024-01-13,1.8127195320099219,2.114499224317612,1.6568870540411444,31.168543675877377,False
2024-01-13,2024-01-14,2.114499224317612,2.121678993548386,1.8597280786657382,31.37138470050197,False
2024-01-14,2024-01-15,2.121678993548386,0.7689581473945388,1.8071576434883165,31.318814265324548,False
2024-01-15,2024-01-16,0.7689581473945388,0.6660905704714644,0.3902699550974822,29.901926576933715,False
2024-01-16,2024-01-17,0.6660905704714644,0.4568128012406909,0.5519531093198974,30.063609731156127,False
2024-01-17,2024-01-18,0.4568128012406909,-0.36402758337469265,0.35344986253496563,29.865106484371196,False
2024-01-18,2024-01-19,-0.36402758337469265,-0.018879929528537787,-0.4637935871710043,29.047863034665227,False
2024-01-19,2024-01-20,-0.018879929528537787,-0.0800985064516162,0.06078775981690272,29.572444381653135,False
2024-01-20,2024-01-21,-0.0800985064516162,-0.2933245449131512,-0.07198764171647148,29.43966898011976,False
2024-01-21,2024-01-22,-0.2933245449131512,0.2180437243176172,-0.28291443113822734,29.228742190698004,False
2024-01-22,2024-01-23,0.2180437243176172,-0.695986967990077,0.2946229078913757,29.806279529727608,False
2024-01-23,2024-01-24,-0.695986967990077,-1.216236929528538,-0.7636107846681974,28.748045837168032,False
2024-01-24,2024-01-25,-1.216236929528538,-0.8373101218362322,-1.1260091961391752,28.385647425697055,False
2024-01-25,2024-01-26,-0.8373101218362322,0.6164809550868462,-0.6259284769584724,28.88572814487776,False
2024-01-26,2024-01-27,0.6164809550868462,0.8039415704714621,0.8198445884109571,30.33150121024719,False
2024-01-27,2024-01-28,0.8039415704714621,1.3298628012406937,0.7265550845301959,30.238211706366428,False
2024-01-28,2024-01-29,1.3298628012406937,1.4826690320099232,1.2395451384408234,30.751201760277056,False
2024-01-29,2024-01-30,1.4826690320099232,1.1220068012406905,1.2947293942259501,30.80638601606218,False
2024-01-30,2024-01-31,1.1220068012406905,1.1193210320099247,0.8869169920801625,30.398573613916394,False
2024-01-31,2024-02-01,1.1193210320099247,-2.4915292217993965,0.9559131430869854,33.63384974950177,False
2024-02-01,2024-02-02,-2.4915292217993965,-2.190123375645552,-2.821868773032473,29.85606783338231,False
2024-02-02,2024-02-03,-2.190123375645552,-0.8345247987224731,-1.7875775340988735,30.89035907231591,False
2024-02-03,2024-02-04,-0.8345247987224731,-0.019844991030169012,-0.4291168755955892,32.24881973081919,False
2024-02-04,2024-02-05,-0.019844991030169012,0.574710239739062,0.1534521516323154,32.8313887580471,False
2024-02-05,2024-02-06,0.574710239739062,0.5407622012775235,0.6133823954131303,33.291319001827915,False
2024-02-06,2024-02-07,0.5407622012775235,0.3092952397390647,0.4594862004387485,33.13742280685353,False
2024-02-07,2024-02-08,0.3092952397390647,-1.6528392987224763,0.224043037603245,32.90197964401803,False
2024-02-08,2024-02-09,-1.6528392987224763,-0.7054194141070909,-1.7830084730618034,30.89492813335298,False
2024-02-09,2024-02-10,-0.7054194141070909,-0.36933868333785824,-0.4009949789851901,32.27694162742959,False
2024-02-10,2024-02-11,-0.36933868333785824,-0.8893421833378596,-0.2379549816251043,32.43998162478968,False
2024-02-11,2024-02-12,-0.8893421833378596,-0.3927822217994006,-0.848987945243838,31.828948661170944,False
2024-02-12,2024-02-13,-0.3927822217994006,-0.31584564487631894,-0.22586747397058538,32.452069132444194,False
2024-02-13,2024-02-14,-0.31584564487631894,-0.7176273371840125,-0.24422588738142176,32.433710719033364,False
2024-02-14,2024-02-15,-0.7176273371840125,-0.2062490294917083,-0.6799594561038451,31.997977150310938,False
2024-02-15,2024-02-16,-0.2062490294917083,0.669998662815992,-0.06487089731490242,32.61306570909988,False
2024-02-16,2024-02-17,0.669998662815992,1.860138585892912,0.7502025049319356,33.42813911134672,False
2024-02-17,2024-02-18,1.860138585892912,1.8137672782006007,1.8210819273592784,34.49901853377406,False
2024-02-18,2024-02-19,1.8137672782006007,1.3241076628159831,1.5356076346617293,34.21354424107651,False
2024-02-19,2024-02-20,1.3241076628159831,1.2884450089698305,1.0324706150037817,33.71040722141856,False
2024-02-20,2024-02-21,1.2884450089698305,0.23900500896983345,1.0926433478966808,33.770579954311465,False
2024-02-21,2024-02-22,0.23900500896983345,-0.7030651064147797,0.0016320282695065748,32.67956863468429,False
2024-02-22,2024-02-23,-0.7030651064147797,-1.175137106414784,-0.7751905099483143,31.90274609646647,False
2024-02-23,2024-02-24,-1.175137106414784,-0.4281668371840155,-1.081593987866067,31.596342618548714,False
2024-02-24,2024-02-25,-0.4281668371840155,-0.28378864487632427,-0.20599249480273052,32.47194411161205,False
2024-02-25,2024-02-26,-0.28378864487632427,0.49313520127752497,-0.20363718399002473,32.47429942242476,False
2024-02-26,2024-02-27,0.49313520127752497,0.6388983935852153,0.5805741968226575,33.25851080323744,False
2024-02-27,2024-02-28,0.6388983935852153,1.1895610858929118,0.5784150984872872,33.256351704902066,False
2024-02-28,2024-02-29,1.1895610858929118,2.560968547431372,1.125595888546892,33.80353249496167,False
2024-02-29,2024-03-01,2.560968547431372,0.24175028945409593,2.450972533564517,38.18767262872581,False
2024-03-01,2024-03-02,0.24175028945409593,-1.5094495182382133,-0.24884998025555732,35.48785011490573,False
2024-03-02,2024-03-03,-1.5094495182382133,-2.780657056699752,-1.6195205235078252,34.117179571653466,False
2024-03-03,2024-03-04,-2.780657056699752,-3.3339870566997476,-2.601027719938141,33.13567237522315,False
2024-03-04,2024-03-05,-3.3339870566997476,-1.5929014028535988,-2.9269278219102026,32.809772273251085,False
2024-03-05,2024-03-06,-1.5929014028535988,-0.6698458259305227,-0.9949270471682177,34.74177304799307,False
2024-03-06,2024-03-07,-0.6698458259305227,-1.060736095161289,-0.3757049433298084,35.36099515183148,False
2024-03-07,2024-03-08,-1.060736095161289,-0.9393909028535958,-0.9685010440297509,34.76819905113154,False
2024-03-08,2024-03-09,-0.9393909028535958,-0.1367230566997506,-0.7637032541048423,34.97299684105645,False
2024-03-09,2024-03-10,-0.1367230566997506,0.12458302022332646,0.052031881842679976,35.78873197700397,False
2024-03-10,2024-03-11,0.12458302022332646,0.5266621740694788,0.16564885925969813,35.90234895442099,False
2024-03-11,2024-03-12,0.5266621740694788,0.9491799433002512,0.5343508555337412,36.27105095069503,False
2024-03-12,2024-03-13,0.9491799433002512,0.3893788279156354,0.8964119969030359,36.63311209206432,False
2024-03-13,2024-03-14,0.3893788279156354,0.019186635607944424,0.22652637129786268,35.963226466459155,False
2024-03-14,2024-03-15,0.019186635607944424,0.18764728945409814,-0.04938055861271861,35.68731953654857,False
2024-03-15,2024-03-16,0.18764728945409814,-0.05679205669975573,0.20059693609111673,35.937297031252406,False
2024-03-16,2024-03-17,-0.05679205669975573,-0.44358228746897765,-0.08871905630652686,35.64798103885476,False
2024-03-17,2024-03-18,-0.44358228746897765,-0.5936069797766734,-0.44478115191199674,35.29191894324929,False
2024-03-18,2024-03-19,-0.5936069797766734,-0.7971855951612881,-0.5247553197666678,35.21194477539462,False
2024-03-19,2024-03-20,-0.7971855951612881,-0.5226117105459096,-0.7079062907329579,35.02879380442833,False
2024-03-20,2024-03-21,-0.5226117105459096,0.30275128945409335,-0.38006630743816366,35.356633787723126,False
2024-03-21,2024-03-22,0.30275128945409335,1.3471413663771727,0.4289093014969099,36.1656093966582,False
2024-03-22,2024-03-23,1.3471413663771727,1.6030709048387095,1.357410144808511,37.0941102399698,False
2024-03-23,2024-03-24,1.6030709048387095,1.752307750992557,1.4172752475266321,37.15397534268792,False
2024-03-24,2024-03-25,1.752307750992557,1.9918352509925583,1.5224788976293864,37.25917899279067,False
2024-03-25,2024-03-26,1.9918352509925583,2.394629558684862,1.7434028714157541,37.48010296657704,False
2024-03-26,2024-03-27,2.394629558684862,2.851420827915632,2.1171892214983123,37.853889316659604,False
2024-03-27,2024-03-28,2.851420827915632,3.0668695971464075,2.5149710373812866,38.251671132542576,False
2024-03-28,2024-03-29,3.0668695971464075,2.7475590202233278,2.6494666217112366,38.38616671687252,True
2024-03-29,2024-03-30,2.7475590202233278,2.661617058684861,2.27245181573673,38.00915191089802,False
2024-03-30,2024-03-31,2.661617058684861,1.9449255202233289,2.2460975064855453,37.98279760164684,False
2024-03-31,2024-04-01,1.9449255202233289,-0.6522819317948745,1.513277494988982,40.42244688832232,False
2024-04-01,2024-04-02,-0.6522819317948745,-0.18582297025641026,-1.0616943852334344,37.8474750080999,False
2024-04-02,2024-04-03,-0.18582297025641026,0.1538697605128192,-0.05650752730576977,38.85266186602757,False
2024-04-03,2024-04-04,0.1538697605128192,0.2146104912820448,0.20606948587434393,39.11523887920768,False
2024-04-04,2024-04-05,0.2146104912820448,0.3690631066666654,0.20199575554785587,39.11116514888119,False
2024-04-05,2024-04-06,0.3690631066666654,0.4048978374358967,0.3515184267654392,39.260687820098774,False
2024-04-06,2024-04-07,0.4048978374358967,-1.0205741625641025,0.3582641941757816,39.26743358750912,False
2024-04-07,2024-04-08,-1.0205741625641025,-1.4106308548717976,-1.140453843130145,37.76871555020319,False
2024-04-08,2024-04-09,-1.4106308548717976,-1.6885468933333385,-1.2647947711602037,37.64437462217313,False
2024-04-09,2024-04-10,-1.6885468933333385,-1.8196380471794882,-1.4779413740582399,37.431228019275096,False
2024-04-10,2024-04-11,-1.8196380471794882,-3.8010333933333342,-1.5597803302137538,37.34938906311958,False
2024-04-11,2024-04-12,-3.8010333933333342,-3.2283032394871825,-3.6069703816955765,35.30219901163776,False
2024-04-12,2024-04-13,-3.2283032394871825,-4.254378277948717,-2.6131894714641173,36.29597992186922,False
2024-04-13,2024-04-14,-4.254378277948717,-1.4342801625641073,-3.800880895140315,35.10828849819302,False
2024-04-14,2024-04-15,-1.4342801625641073,0.20756987589743403,-0.6457027643641703,38.26346662896916,False
2024-04-15,2024-04-16,0.20756987589743403,0.6299311066666675,0.5108232337093718,39.41999262704271,False
2024-04-16,2024-04-17,0.6299311066666675,0.9044402220512779,0.6258868943308595,39.5350562876642,False
2024-04-17,2024-04-18,0.9044402220512779,1.4740364912820496,0.8290368545145683,39.738206247847906,False
2024-04-18,2024-04-19,1.4740364912820496,0.8373847605128191,1.3703965102708628,40.2795659036042,False
2024-04-19,2024-04-20,0.8373847605128191,-0.6313161241025682,0.5908132692108712,39.499982662544205,False
2024-04-20,2024-04-21,-0.6313161241025682,-0.519462816410261,-0.8192490457620851,38.08992034757125,False
2024-04-21,2024-04-22,-0.519462816410261,-1.5537798164102554,-0.40979535457299704,38.49937403876034,False
2024-04-22,2024-04-23,-1.5537798164102554,-0.49857793179487686,-1.5143521583568627,37.39481723497647,False
2024-04-23,2024-04-24,-0.49857793179487686,-0.20288100871795223,-0.20428283363871808,38.70488655969462,False
2024-04-24,2024-04-25,-0.20288100871795223,0.46120599128204987,-0.10495857829312669,38.80421081504021,False
2024-04-25,2024-04-26,0.46120599128204987,0.6195466066666597,0.5310557493399283,39.44022514267326,False
2024-04-26,2024-04-27,0.6195466066666597,0.7022187220512848,0.5645227863057325,39.473692179639066,False
2024-04-27,2024-04-28,0.7022187220512848,1.1116622220512795,0.6195041073134454,39.52867350064678,False
2024-04-28,2024-04-29,1.1116622220512795,1.5965522220512796,1.0314773426419312,39.940646735975264,False
2024-04-29,2024-04-30,1.5965522220512796,1.892021798974362,1.4573372417404469,40.36650663507378,False
2024-04-30,2024-05-01,1.892021798974362,0.45952083796525756,1.6699705406772711,41.27368447194278,False
2024-05-01,2024-05-02,0.45952083796525756,0.27707087642679795,0.11220523518162208,39.71591916644713,False
2024-05-02,2024-05-03,0.27707087642679795,0.8308649148883376,0.20649899895734292,39.81021293022285,False
2024-05-03,2024-05-04,0.8308649148883376,1.4633593764267943,0.8223023572359386,40.42601628850145,False
2024-05-04,2024-05-05,1.4633593764267943,1.23216045334987,1.3738727698359596,40.97758670110147,False
2024-05-05,2024-05-06,1.23216045334987,1.0605246841191018,1.0060239019504134,40.609737833215924,False
2024-05-06,2024-05-07,1.0605246841191018,0.4123080302729534,0.8724587250281134,40.47617265629362,False
2024-05-07,2024-05-08,0.4123080302729534,-0.5254867004962804,0.22835068358093658,39.832064614846445,False
2024-05-08,2024-05-09,-0.5254867004962804,-1.2344237389578154,-0.6238802303069391,38.97983370095857,False
2024-05-09,2024-05-10,-1.2344237389578154,-1.4494755466501204,-1.1789854421478645,38.42472848911765,False
2024-05-10,2024-05-11,-1.4494755466501204,-0.8027709312655062,-1.2628643878123893,38.34084954345312,False
2024-05-11,2024-05-12,-0.8027709312655062,-2.8188123158808978,-0.543350480793326,39.06036345047218,False
2024-05-12,2024-05-13,-2.8188123158808978,-2.3325322389578176,-2.781649595960645,36.822064335304866,False
2024-05-13,2024-05-14,-2.3325322389578176,-1.0368535466501214,-1.8714303063093825,37.732283624956125,False
2024-05-14,2024-05-15,-1.0368535466501214,-2.1414017389578177,-0.6124762946054346,38.991237636660074,False
2024-05-15,2024-05-16,-2.1414017389578177,-1.723358469727053,-2.026216664464589,37.57749726680092,False
2024-05-16,2024-05-17,-1.723358469727053,-3.2463414697270494,-1.3688737525147887,38.23484017875072,False
2024-05-17,2024-05-18,-3.2463414697270494,-1.6542423928039725,-3.045721489908384,36.55799244135713,False
2024-05-18,2024-05-19,-1.6542423928039725,-1.110453469727048,-1.0765628539462673,38.527151077319246,False
2024-05-19,2024-05-20,-1.110453469727048,-0.5857246235732063,-0.8245346198117931,38.77917931145372,False
2024-05-20,2024-05-21,-0.5857246235732063,-0.048236469727044096,-0.3837358666732772,39.21997806459223,False
2024-05-21,2024-05-22,-0.048236469727044096,0.19775049181141924,0.07420874276912187,39.67792267403463,False
2024-05-22,2024-05-23,0.19775049181141924,0.1337330302729498,0.2245923960361803,39.82830632730169,False
2024-05-23,2024-05-24,0.1337330302729498,0.18517079950372306,0.10863081922248774,39.712344750488,False
2024-05-24,2024-05-25,0.18517079950372306,-0.3605320466501283,0.17519983701238484,39.778913768277896,False
2024-05-25,2024-05-26,-0.3605320466501283,-0.3474290851116635,-0.4060530395934292,39.19766089167208,False
2024-05-26,2024-05-27,-0.3474290851116635,-1.8554922774193585,-0.2836950127759461,39.320018918489566,False
2024-05-27,2024-05-28,-1.8554922774193585,-0.558741815880893,-1.8643089019851815,37.73940502928033,False
2024-05-28,2024-05-29,-0.558741815880893,-0.5186422004962807,-0.2071672309520875,39.39654670031342,False
2024-05-29,2024-05-30,-0.5186422004962807,0.18485003027294766,-0.423385949178533,39.18032798208698,False
2024-05-30,2024-05-31,0.18485003027294766,0.5193103379652584,0.3047496257464097,39.90846355701192,False
2024-05-31,2024-06-01,0.5193103379652584,4.893242970128206,0.5146591179533776,35.22104784013286,False
2024-06-01,2024-06-02,4.893242970128206,4.641673739358978,5.024859096423173,39.731247818602654,True
2024-06-02,2024-06-03,4.641673739358978,2.971772816282055,3.8907890200888513,38.597177742268336,True
2024-06-03,2024-06-04,2.971772816282055,3.0775979701282097,2.193526813275141,36.899915535454625,False
2024-06-04,2024-06-05,3.0775979701282097,1.8861484701282123,2.636730937693037,37.34311965987252,True
2024-06-05,2024-06-06,1.8861484701282123,2.8135585855128227,1.3689542220146071,36.07534294419409,False
2024-06-06,2024-06-07,2.8135585855128227,2.1269508162820543,2.5765894516947454,37.28297817387423,False
2024-06-07,2024-06-08,2.1269508162820543,0.9349202008974373,1.673493898120124,36.379882620299604,False
2024-06-08,2024-06-09,0.9349202008974373,0.19487070089743952,0.5628795059932694,35.269268228172756,False
2024-06-09,2024-06-10,0.19487070089743952,-0.2736826067948641,0.025836279034095157,34.73222500121358,False
2024-06-10,2024-06-11,-0.2736826067948641,-0.6430954529487138,-0.31710685286318696,34.3892818693163,False
2024-06-11,2024-06-12,-0.6430954529487138,-1.3544524914102496,-0.6103653841151477,34.096023338064334,False
2024-06-12,2024-06-13,-1.3544524914102496,0.0999538162820599,-1.2811655103809094,33.425223211798574,False
2024-06-13,2024-06-14,0.0999538162820599,0.25595104705129046,0.38232269903541,35.088711421214896,False
2024-06-14,2024-06-15,0.25595104705129046,0.49860635474359327,0.2559880908733104,34.96237681305279,False
2024-06-15,2024-06-16,0.49860635474359327,0.9179574316666717,0.4788389689317051,35.18522769111119,False
2024-06-16,2024-06-17,0.9179574316666717,0.8591517393589783,0.8693272343300054,35.57571595650949,False
2024-06-17,2024-06-18,0.8591517393589783,0.5877659316666666,0.724303003587439,35.43069172576692,False
2024-06-18,2024-06-19,0.5877659316666666,-0.9709013375641007,0.45203867671420356,35.158427398893686,False
2024-06-19,2024-06-20,-0.9709013375641007,-1.053838952948709,-1.1248856033444765,33.58150311883501,False
2024-06-20,2024-06-21,-1.053838952948709,-1.260216568333334,-0.9013450107746594,33.80504371140482,False
2024-06-21,2024-06-22,-1.260216568333334,-2.3694157606410187,-1.1007815782433974,33.60560714393608,False
2024-06-22,2024-06-23,-2.3694157606410187,-2.3303446837179465,-2.2203349397806686,32.48605378239881,False
2024-06-23,2024-06-24,-2.3303446837179465,-1.5968841067948674,-1.9586144453482985,32.74777427683119,False
2024-06-24,2024-06-25,-1.5968841067948674,-1.0936492221794794,-1.1989158544865761,33.507472867692904,False
2024-06-25,2024-06-26,-1.0936492221794794,-0.8162455683333292,-0.8183708310722513,33.88801789110723,False
2024-06-26,2024-06-27,-0.8162455683333292,-2.4402706452564047,-0.6282937254470023,34.07809499673248,False
2024-06-27,2024-06-28,-2.4402706452564047,-3.8536905683333273,-2.3828689215317302,32.32351980064775,False
2024-06-28,2024-06-29,-3.8536905683333273,-2.9395543375641005,-3.5385041288008936,31.167884593378588,False
2024-06-29,2024-06-30,-2.9395543375641005,-3.956344991410255,-2.300564939108922,32.40582378307056,False
2024-06-30,2024-07-01,-3.956344991410255,0.45318873349875943,-3.5465140362650422,26.759139037928506,False
2024-07-01,2024-07-02,0.45318873349875943,0.23889173349876458,1.2699671087082678,31.575620182901815,False
2024-07-02,2024-07-03,0.23889173349876458,2.2084501950372193,0.1678098566087617,30.47346293080231,False
2024-07-03,2024-07-04,2.2084501950372193,1.504472464267991,2.2713795164625106,32.57703259065606,False
2024-07-04,2024-07-05,1.504472464267991,1.1893527719602979,1.1426206216774824,31.44827369587103,False
2024-07-05,2024-07-06,1.1893527719602979,0.9447175027295316,0.9530453978494425,31.25869847204299,False
2024-07-06,2024-07-07,0.9447175027295316,0.38061338734491557,0.7598034090355403,31.065456483229088,False
2024-07-07,2024-07-08,0.38061338734491557,0.3943345411910677,0.21824285635448526,30.523895930548033,False
2024-07-08,2024-07-09,0.3943345411910677,-0.006225381885855086,0.34491136934031524,30.650564443533863,False
2024-07-09,2024-07-10,-0.006225381885855086,1.4066774258064534,-0.07695781509571176,30.228695259097837,False
2024-07-10,2024-07-11,1.4066774258064534,1.311934118114145,1.481223490478617,31.786876564672163,False
2024-07-11,2024-07-12,1.311934118114145,0.23997054119106664,1.1007825236706006,31.406435597864146,False
2024-07-12,2024-07-13,0.23997054119106664,-0.7772219588089335,-0.002034251986767644,30.30361882220678,False
2024-07-13,2024-07-14,-0.7772219588089335,-1.045572920347393,-0.8529788914374855,29.452674182756063,False
2024-07-14,2024-07-15,-1.045572920347393,-0.8782546895781635,-0.9312564406038366,29.37439663358971,False
